obscene,comment_text
0,"I have to disagree that it has any place outside of a speculative mention within this article.  This is mostly because all of the science surrounding powered descents without heatshields due involve the concept of a tethered descent.  All of the science regarding this topic is contained within the topic of the space elevator.  This includes the material concerns, robotics, energy transfer to power the climbers, etc.  Even more notable is that all the talk on this topic mostly concerns ascension, ie placing satellites into orbit.  Very little is concerned about or researched on the topic of descension with a space elevator.  Mind I call it a space elevator because this is the recognized term used to describe it within technical circuits, including NASA and other research institutions.  I agree that the idea is a possibility within 200 years for a powered descent without heat shielding,  but as of now, there is simply no research, talk or even speculation on any project to even look into it.  Thus, a mention at best within the article.
192.12.88.2"
0,"""

First off, I was talking to anyone who was interested (obviously you're in the scope of such a group); if I have a personal message for you, I would post it on your user talk page. SEcondly, I can easily agree with your reasoning to keep the review there. Thanks. Speak to Meabout what I have done """
0,"""

You can use the Bible as a historical source, but you need to remember its accuracy and bias (like every source) and not use it as the only source.  Talk to me """
0,"Enough vandalism, child. Your edits are neither clever nor amusing."
0,"""

Now the first sentence is even worse: """"Parapsychology is a discipline that seeks to demonstrate the existence and causes of psychic abilities and life after death using the scientific method."""" First of all the word discipline is obtuse in this. If it truly """"seeks to demonstrate"""" then it is not science. If there is no evidence for psychic abilities then looking for causes is not scientific. What you are describing is a belief system.

""""Parapsychology is the scientific  study of claims of the existence of psychic ability and life after death."""" would be a more sensible lead statement (if indeed that is what parapsychology is). Gosh, hard to believe I haven't got past the first line yet!   """
0,"Goodle Search 

I'm wondering how long it will take before I can see the page I created (and that you edited) in a google or yahoo search.  I tried looking it up, but it isn't showing up."
0,"""

 Baltic and Slavic and Indo-European 

The vast majority of Indo-Europeanists accept Baltic as a valid single clade within Indo-European (see the various stammbaum offered in all the modern introductory texts on Indo-EuropeanFortson, Clackson, etc.).  The notion that there was no Baltic clade is not supported within the mainstream Indo-European literature.  The whole section """"Modern interpretation"""" is not based on modern, accepted Indo-European scholarship, but is a WP:FRINGE position from the 1960s.  It is not accepted in the 21st century by the vast majority of Indo-Europeanists.  Fortson (2010, Indo-European Language and Culture), Mallory & Adams (2006, The Oxford Introduction to Proto-Indo-European and the Proto-Indo-European World), Szemerényi (1990, Introduction to Indo-European Linguistics), Beekes (1995, Comparative Indo-European Linguistics), Schmalsteig (1998, """"The Baltic Languages,"""" The Indo-European Languages, ed. Ramat & Ramat), Clackson (2007, Indo-European Linguistics), Baldi (1983, An Introduction to the Indo-European Languages), etc. all support Baltic as a clade.  This is the mainstream position and the """"Baltic is not a clade"""" is a minority view and to give it an entire section violates WP:UNDUE.    """
0,"""

I like your different section headings, but there are a few grammatical errors. There should be a comma after Dolan in the introduction paragraph. Perhaps you could add a picture of the theatre. In the early years section after """"$3 million"""" the with of """"with Dolan"""" should be lower case. I can see you are not done writing or editing your topic. Make sure that you include internal citations! 

  """
0,", please see Wikipedia:Civility.  Don't call someone a troll just because you disagree with his or her beliefs.  talk has every right to express his opinion on this subject.  24.251.33.38"
0,"MODPlay speedy deletion... 

Gone before I got back to it...
I was going to add more stuff, but speedy deletion was extra quick this time...
)
Oh well, I guess I'll just get to it whenever now...

Thanks for the note in my talk page about it though, that was considerate."
0,""":In an interpreted language your source code is read in command by command by a software tool, which is called the Interpreter and executed.

What ? Command-by-command ? No interpreter is using such crappy technique nowadays. Taw

 From Interpreted Language/Talk 
 
some languages (like Perl) are compiled at runtime

Could you elaborate ? Taw

Every time a perl script is run, Perl compiles it and then runs the compiled code. At least, this is the usual way of using perl, although it's not the only way. Zundark, 2001 Dec 15

You mean compile to syntactic tree or compile to machine code ? Taw

 I believe it's compiled to bytecode, much like Java. As of perl 5.6 (version?), it's possible to produce a bytecode version of a perl program to save the compilation step. I think the bytecode can be converted back to full source as well, but I'm not as sure about that. Indigo Perl (http://www.indigoperl.com) produces a perl compiler that produces a machine executable, but I think the resulting executable consists of both the actual bytecode and enough of the perl engine to run the bytecode, so they tend to be rather large. Their advantage is being able to deploy the code to machines that don't necessarily have the Perl interpreter installed.  They have versions for both Windows and Unix-ish platforms.  Wesley

 Old Interpreted Language article 

An interpreted language is a type of programming language that is not compiled into machine code, but is interpreted at run-time by the computer, and translated into machine understandable code as required.

It is often a mistake to refer to a language as either """"interpreted"""" or """"compiled"""", because
most languages can be implemented in either way, and some languages
(like Perl) are compiled at
runtime but behave as if they were interpreted.
Other languages, like Java, may be partially compiled into an
intermediate form which is then interpreted (although that, too, might be compiled).
Some languages, though, are specifically designed to favor interpretation.

An example of an interpreted language is JavaScript.

Is Java interpreted, or what? 

The Java programming language article says:

""""The first implementations of the language used an interpreted virtual machine to achieve portability, and many implementations still do. These implementations produce programs that run more slowly than the fully-compiled programs created by the typical C++ compiler and some later Java language compilers, so the language suffered a reputation for producing slow programs. More recent implementations of the Java VM produce programs that run much faster, using multiple techniques.""""

The Java language is compiled, always.  It is designed as a compiled language, and is implemented as a compiled language.  It is often compiled into bytecode, which is then interpreted (with a virtual machine).  I think the Java language article is correct, but maybe it could be worded better.  LDC

Yes, and you can also compile Jave straight down to machine code if you like. The above claim that it is a mistake to differentiate between interpreted and compiled languages is IMHO incorrect; every language that has an """"eval"""" statement which lets you construct and evaluate statements on the fly can never be cleanly compiled down to machine code; you will always have to embed an interpreter in your compiled code. AxelBoldt

Way too much mess here has been caused by lack of clear definition of """"compiling"""".
It is used in two distinct meanings, as in:
 compiled to machine code (or assembly)
 compiled to byte code/parse tree/some other internal representation

I think it's wrong to call languages that use the second way """"compiled"""". In such case there would be virtually no interpreted language in use - no language uses line-by-line parsing nowadays, all """"compile"""" source to some form of internal representation.

Quote from FOLDOC:
     Compiler

     A program that converts another program
     from some {source language} (or {programming language}) to
     {machine language} (object code).  Some compilers output
     {assembly language} which is then converted to {machine
     language} by a separate {assembler}.
     ...

"""
